"";"ano";"bigrama";"editoria_limpo";"datas"
"13655";2021;"adotam cotas";"folha de spaulo  cotidiano";2021-08-01
"13656";2021;"controlar pessoas";"folha de spaulo  cotidiano";2021-08-01
"13657";2021;"policiais assassinados";"folha de spaulo  cotidiano";2021-08-01
"13658";2021;"cotas depende";"folha de spaulo  cotidiano";2021-08-01
"13659";2021;"filme sobre";"folha de spaulo  ilustrada";2021-08-02
"13660";2021;"hbo max";"folha de spaulo  ilustrada";2021-08-02
"13661";2021;"prince fez";"folha de spaulo  ilustrada";2021-08-02
"13662";2021;"último álbum";"folha de spaulo  ilustrada";2021-08-02
"13663";2021;"tempos sombrios";"folha de spaulo  ilustrada";2021-08-02
"13664";2021;"exmilitar hoje";"folha de spaulo  ilustrada";2021-08-03
"13665";2021;"hoje jornalista";"folha de spaulo  ilustrada";2021-08-03
"13666";2021;"tinhorão afrontou";"folha de spaulo  ilustrada";2021-08-03
"13667";2021;"afrontou todas";"folha de spaulo  ilustrada";2021-08-03
"13668";2021;"ensaios independentes";"folha de spaulo  ilustrada";2021-08-03
"13669";2021;"câmara votará";"folha de spaulo  poder";2021-08-03
"13670";2021;"votará projeto";"folha de spaulo  poder";2021-08-03
"13671";2021;"censura pesquisas";"folha de spaulo  poder";2021-08-03
"13672";2021;"pesquisas eleitorais";"folha de spaulo  poder";2021-08-03
"13673";2021;"eleitorais esvazia";"folha de spaulo  poder";2021-08-03
"13674";2021;"esvazia cotas";"folha de spaulo  poder";2021-08-03
"13675";2021;"dificulta punição";"folha de spaulo  poder";2021-08-03
"13676";2021;"amor dinheiro";"folha de spaulo  cotidiano";2021-08-03
"13677";2021;"poder mulheres";"folha de spaulo  cotidiano";2021-08-03
"13678";2021;"mulheres recorrem";"folha de spaulo  cotidiano";2021-08-03
"13679";2021;"lotam cadeias";"folha de spaulo  cotidiano";2021-08-03
"13680";2021;"moda antibolsonaro";"folha de spaulo  ilustrada";2021-08-03
"13681";2021;"calças abertas";"folha de spaulo  ilustrada";2021-08-03
"13682";2021;"nova leva";"folha de spaulo  ilustrada";2021-08-03
"13683";2021;"protesto fashion";"folha de spaulo  ilustrada";2021-08-03
"13684";2021;"luiz gama";"folha de spaulo  ilustrada";2021-08-04
"13685";2021;"gama textos";"folha de spaulo  ilustrada";2021-08-04
"13686";2021;"textos inéditos";"folha de spaulo  ilustrada";2021-08-04
"13687";2021;"inéditos mostram";"folha de spaulo  ilustrada";2021-08-04
"13688";2021;"abolicionista denunciava";"folha de spaulo  ilustrada";2021-08-04
"13689";2021;"denunciava violência";"folha de spaulo  ilustrada";2021-08-04
"13690";2021;"violência policial";"folha de spaulo  ilustrada";2021-08-04
"13691";2021;"século 19";"folha de spaulo  ilustrada";2021-08-04
"13692";2021;"filma vida";"folha de spaulo  ilustrada";2021-08-04
"13693";2021;"luiz gama";"folha de spaulo  ilustrada";2021-08-04
"13694";2021;"luta antirracista";"folha de spaulo  ilustrada";2021-08-04
"13695";2021;"olimpíadas leva";"folha de spaulo  esporte";2021-08-04
"13696";2021;"leva didididiê";"folha de spaulo  esporte";2021-08-04
"13697";2021;"mundo exalta";"folha de spaulo  esporte";2021-08-04
"13698";2021;"exalta anitta";"folha de spaulo  esporte";2021-08-04
"13699";2021;"veta letra";"folha de spaulo  esporte";2021-08-04
"13700";2021;"letra suja";"folha de spaulo  esporte";2021-08-04
"13701";2021;"grammy tornará";"folha de spaulo  ilustrada";2021-08-04
"13702";2021;"tornará diversidade";"folha de spaulo  ilustrada";2021-08-04
"13703";2021;"diversidade parte";"folha de spaulo  ilustrada";2021-08-04
"13704";2021;"fogo provocou";"folha de spaulo  cotidiano";2021-08-05
"13705";2021;"provocou 51";"folha de spaulo  cotidiano";2021-08-05
"13706";2021;"mortes violentas";"folha de spaulo  cotidiano";2021-08-05
"13707";2021;"20 anos";"folha de spaulo  cotidiano";2021-08-05
"13708";2021;"hoje maior";"folha de spaulo  educação";2021-08-06
"13709";2021;"maior grupo";"folha de spaulo  educação";2021-08-06
"13710";2021;"universidades públicas";"folha de spaulo  educação";2021-08-06
"13711";2021;"11 pódios";"folha de spaulo  esporte";2021-08-06
"13712";2021;"pódios allyson";"folha de spaulo  esporte";2021-08-06
"13713";2021;"allyson felix";"folha de spaulo  esporte";2021-08-06
"13714";2021;"felix vira";"folha de spaulo  esporte";2021-08-06
"13715";2021;"vira maior";"folha de spaulo  esporte";2021-08-06
"13716";2021;"maior medalhista";"folha de spaulo  esporte";2021-08-06
"13717";2021;"eua após";"folha de spaulo  esporte";2021-08-06
"13718";2021;"após gravidez";"folha de spaulo  esporte";2021-08-06
"13719";2021;"carolina maria";"folha de spaulo  ilustrada";2021-08-06
"13720";2021;"jesus volta";"folha de spaulo  ilustrada";2021-08-06
"13721";2021;"novas edições";"folha de spaulo  ilustrada";2021-08-06
"13722";2021;"mostra legado";"folha de spaulo  ilustrada";2021-08-06
"13723";2021;"rosa parks";"folha de spaulo  ilustrada";2021-08-06
"13724";2021;"parks ativista";"folha de spaulo  ilustrada";2021-08-06
"13725";2021;"fez história";"folha de spaulo  ilustrada";2021-08-06
"13726";2021;"atletas lgbtqia";"folha de spaulo  esporte";2021-08-08
"13727";2021;"lgbtqia batem";"folha de spaulo  esporte";2021-08-08
"13728";2021;"batem recorde";"folha de spaulo  esporte";2021-08-08
"13729";2021;"ganham medalhas";"folha de spaulo  esporte";2021-08-08
"13730";2021;"superações derrotas";"folha de spaulo  esporte";2021-08-08
"13731";2021;"medalhas mulheres";"folha de spaulo  esporte";2021-08-08
"13732";2021;"mulheres ditam";"folha de spaulo  esporte";2021-08-08
